,wavelength,TranDep,sigma_p,sigma_m
2351,2.57648,0.0149102,0.0010348,-0.0010348
2352,2.57747,0.010778600000000001,0.0010413,-0.0010413
2353,2.57847,0.0154408,0.0009683000000000001,-0.0009683000000000001
2354,2.57946,0.013198600000000001,0.0009695,-0.0009695
2355,2.58045,0.0161489,0.0010562,-0.0010562
2356,2.58144,0.0130903,0.0009598,-0.0009598
2357,2.58244,0.014350000000000002,0.0008671,-0.0008671
2358,2.58343,0.0158852,0.0009789,-0.0009789
2359,2.58442,0.0141096,0.00105,-0.00105
2360,2.58541,0.0142895,0.000929,-0.000929
2361,2.58641,0.0159049,0.0010424,-0.0010424
2362,2.5874,0.014776800000000001,0.000969,-0.000969
2363,2.58839,0.0147709,0.0009797,-0.0009797
2364,2.58938,0.0153215,0.0010179,-0.0010179
2365,2.59038,0.0132208,0.0008952000000000001,-0.0008952000000000001
2366,2.59137,0.014720899999999999,0.0010917000000000001,-0.0010917000000000001
2367,2.59236,0.0145746,0.0009874,-0.0009874
2368,2.59336,0.0141945,0.000951,-0.000951
2369,2.59435,0.016530700000000002,0.0010523000000000002,-0.0010523000000000002
2370,2.59534,0.0158685,0.0009311,-0.0009311
2371,2.59634,0.0159686,0.0010421,-0.0010421
2372,2.59733,0.0152726,0.0009507000000000001,-0.0009507000000000001
2373,2.59832,0.0166147,0.0010056,-0.0010056
2374,2.59932,0.0131254,0.0009224000000000001,-0.0009224000000000001
2375,2.60031,0.0132774,0.0009462,-0.0009462
2376,2.6013,0.0159339,0.001035,-0.001035
2377,2.6023,0.0142524,0.0010429,-0.0010429
2378,2.60329,0.0141631,0.0010314,-0.0010314
2379,2.60428,0.011979,0.0009568000000000001,-0.0009568000000000001
2380,2.60528,0.015496700000000002,0.0009422,-0.0009422
2381,2.60627,0.0153464,0.0010878,-0.0010878
2382,2.60727,0.0121779,0.0009625,-0.0009625
2383,2.60826,0.0150602,0.0010173,-0.0010173
2384,2.60925,0.0149044,0.0009687999999999999,-0.0009687999999999999
2385,2.61025,0.015089300000000002,0.0010505,-0.0010505
2386,2.61124,0.0143075,0.0009988,-0.0009988
2387,2.61223,0.0168919,0.0010173,-0.0010173
2388,2.61323,0.0145828,0.0010042,-0.0010042
2389,2.61422,0.0147101,0.001136,-0.001136
2390,2.61522,0.013689100000000001,0.0009293999999999999,-0.0009293999999999999
2391,2.61621,0.0158129,0.0010803,-0.0010803
2392,2.61721,0.0148633,0.0010989,-0.0010989
2393,2.6182,0.0150491,0.0009849,-0.0009849
2394,2.61919,0.0174148,0.0010617,-0.0010617
2395,2.62019,0.0177346,0.0010898,-0.0010898
2396,2.62118,0.0144058,0.0009354999999999999,-0.0009354999999999999
2397,2.62218,0.01328,0.0009937,-0.0009937
2398,2.62317,0.015781700000000003,0.000955,-0.000955
2399,2.62417,0.0144063,0.0010376,-0.0010376
2400,2.62516,0.0159783,0.0010513,-0.0010513
2401,2.62616,0.0158166,0.0010459,-0.0010459
2402,2.62715,0.0136515,0.0010223,-0.0010223
2403,2.62815,0.0146333,0.0010385,-0.0010385
2404,2.62914,0.010078,0.0011344,-0.0011344
2405,2.63014,0.0129545,0.0009643000000000001,-0.0009643000000000001
2406,2.63113,0.0137479,0.0010418,-0.0010418
2407,2.63213,0.012285500000000001,0.0009343999999999999,-0.0009343999999999999
2408,2.63312,0.015936,0.0009617000000000001,-0.0009617000000000001
2409,2.63412,0.0139693,0.0009894,-0.0009894
2410,2.63511,0.0137538,0.0009223,-0.0009223
2411,2.63611,0.011299300000000002,0.0010702,-0.0010702
2412,2.6371,0.0149535,0.0010209,-0.0010209
2413,2.6381,0.0150708,0.0010453,-0.0010453
2414,2.6391,0.0169469,0.0009849,-0.0009849
2415,2.64009,0.0143196,0.0009847,-0.0009847
2416,2.64109,0.0152952,0.0010145,-0.0010145
2417,2.64208,0.0143198,0.0010665,-0.0010665
2418,2.64308,0.014479200000000001,0.000967,-0.000967
2419,2.64407,0.0152678,0.0009534,-0.0009534
2420,2.64507,0.015509,0.0009557000000000001,-0.0009557000000000001
2421,2.64607,0.013527899999999999,0.0010341,-0.0010341
2422,2.64706,0.015453699999999999,0.0010965,-0.0010965
2423,2.64806,0.0153009,0.0010801,-0.0010801
2424,2.64906,0.0161975,0.0010927,-0.0010927
2425,2.65005,0.0155371,0.0010608,-0.0010608
2426,2.65105,0.0159509,0.0010385,-0.0010385
2427,2.65204,0.015170600000000001,0.0009971,-0.0009971
2428,2.65304,0.0125972,0.0010856000000000001,-0.0010856000000000001
2429,2.65404,0.0151245,0.0010793,-0.0010793
2430,2.65503,0.013300300000000001,0.0010562,-0.0010562
2431,2.65603,0.0143302,0.0010793,-0.0010793
2432,2.65703,0.013252,0.0011078000000000001,-0.0011078000000000001
2433,2.65802,0.013222000000000001,0.0009941,-0.0009941
2434,2.65902,0.015460400000000001,0.0010676,-0.0010676
2435,2.66002,0.0142754,0.0010496,-0.0010496
2436,2.66101,0.012708500000000001,0.0010999,-0.0010999
2437,2.66201,0.0160421,0.0010308000000000001,-0.0010308000000000001
2438,2.66301,0.0153752,0.0009679,-0.0009679
2439,2.66401,0.0143319,0.0010875,-0.0010875
2440,2.665,0.0128884,0.0010098,-0.0010098
2441,2.666,0.0135429,0.001059,-0.001059
2442,2.667,0.014894600000000001,0.000994,-0.000994
2443,2.66799,0.0169562,0.0011131000000000001,-0.0011131000000000001
2444,2.66899,0.012959499999999999,0.001061,-0.001061
2445,2.66999,0.013156000000000001,0.0010839,-0.0010839
2446,2.67099,0.014472,0.0011095,-0.0011095
2447,2.67199,0.013300900000000001,0.001122,-0.001122
2448,2.67298,0.0138018,0.0010692,-0.0010692
2449,2.67398,0.0150021,0.0011136,-0.0011136
2450,2.67498,0.0157196,0.00107,-0.00107
2451,2.67598,0.0166275,0.001022,-0.001022
2452,2.67697,0.0168122,0.0010066,-0.0010066
2453,2.67797,0.014179299999999999,0.0011098,-0.0011098
2454,2.67897,0.0121524,0.0011363,-0.0011363
2455,2.67997,0.0112747,0.0010746,-0.0010746
2456,2.68097,0.0165547,0.0012063,-0.0012063
2457,2.68197,0.013066,0.0010003,-0.0010003
2458,2.68296,0.014904500000000001,0.0009779,-0.0009779
2459,2.68396,0.0154002,0.0011251,-0.0011251
2460,2.68496,0.013494299999999999,0.0011015,-0.0011015
2461,2.68596,0.0144273,0.0011203,-0.0011203
2462,2.68696,0.0147292,0.0010095,-0.0010095
2463,2.68796,0.0158748,0.00105,-0.00105
2464,2.68896,0.0147437,0.001118,-0.001118
2465,2.68995,0.0142331,0.0010716,-0.0010716
2466,2.69095,0.013106,0.0011147,-0.0011147
2467,2.69195,0.0157419,0.0009771,-0.0009771
2468,2.69295,0.0156914,0.0011444,-0.0011444
2469,2.69395,0.0158296,0.0011169,-0.0011169
2470,2.69495,0.012473000000000001,0.0010283,-0.0010283
2471,2.69595,0.0139292,0.0010169,-0.0010169
2472,2.69695,0.012689299999999999,0.0011363,-0.0011363
2473,2.69795,0.015997900000000002,0.0011875,-0.0011875
2474,2.69895,0.0165808,0.0011035,-0.0011035
2475,2.69995,0.0152097,0.0010310999999999999,-0.0010310999999999999
2476,2.70095,0.0190049,0.001097,-0.001097
2477,2.70195,0.017817200000000002,0.0011511000000000002,-0.0011511000000000002
2478,2.70295,0.0158307,0.0009412,-0.0009412
2479,2.70395,0.0163678,0.0011888,-0.0011888
2480,2.70495,0.0162501,0.0011178000000000002,-0.0011178000000000002
2481,2.70595,0.0170684,0.0011965,-0.0011965
2482,2.70695,0.013504100000000002,0.0010358000000000001,-0.0010358000000000001
2483,2.70795,0.0166334,0.001154,-0.001154
2484,2.70895,0.0133319,0.0012246,-0.0012246
2485,2.70995,0.013669500000000001,0.0010871000000000001,-0.0010871000000000001
2486,2.71095,0.0142412,0.0011491,-0.0011491
2487,2.71195,0.013378699999999999,0.0010388,-0.0010388
2488,2.71295,0.016696100000000002,0.0011806,-0.0011806
2489,2.71395,0.0161682,0.0011718000000000002,-0.0011718000000000002
2490,2.71495,0.0156969,0.0010425,-0.0010425
2491,2.71595,0.017086,0.0012039,-0.0012039
2492,2.71695,0.0160509,0.0011256,-0.0011256
2493,2.71795,0.0146251,0.0012108,-0.0012108
2494,2.71895,0.0154364,0.0010324,-0.0010324
2495,2.71995,0.012982800000000001,0.0012211,-0.0012211
2496,2.72095,0.015959,0.0011888,-0.0011888
2497,2.72196,0.0130671,0.0011771,-0.0011771
2498,2.72296,0.0168815,0.0011300000000000001,-0.0011300000000000001
2499,2.72396,0.014239100000000001,0.0010525,-0.0010525
2500,2.72496,0.0152792,0.0011811,-0.0011811
2501,2.72596,0.0137059,0.0011350000000000002,-0.0011350000000000002
2502,2.72696,0.017263,0.0010489,-0.0010489
2503,2.72796,0.0176087,0.0011353000000000001,-0.0011353000000000001
2504,2.72897,0.0151226,0.0011813,-0.0011813
2505,2.72997,0.0156165,0.0012443,-0.0012443
2506,2.73097,0.0164263,0.0011635,-0.0011635
2507,2.73197,0.013219700000000001,0.0010943,-0.0010943
2508,2.73297,0.0159476,0.0011940000000000002,-0.0011940000000000002
2509,2.73398,0.014902899999999998,0.0010893,-0.0010893
2510,2.73498,0.017952,0.0010955,-0.0010955
2511,2.73598,0.0187699,0.0012789000000000001,-0.0012789000000000001
2512,2.73698,0.013627199999999999,0.0011074000000000001,-0.0011074000000000001
2513,2.73799,0.0166757,0.0009535,-0.0009535
2514,2.73899,0.0148689,0.0011988,-0.0011988
2515,2.73999,0.014818,0.0012,-0.0012
2516,2.74099,0.0152985,0.0012329,-0.0012329
2517,2.742,0.0178561,0.0012935,-0.0012935
2518,2.743,0.018677600000000003,0.0011429,-0.0011429
2519,2.744,0.0157798,0.0010643,-0.0010643
2520,2.745,0.0161343,0.0012274,-0.0012274
2521,2.74601,0.0130928,0.0011039,-0.0011039
2522,2.74701,0.0115231,0.0011131000000000001,-0.0011131000000000001
2523,2.74801,0.0167918,0.0011754,-0.0011754
2524,2.74902,0.015000500000000002,0.0011231,-0.0011231
2525,2.75002,0.014981800000000002,0.00127,-0.00127
2526,2.75102,0.0141846,0.0012835,-0.0012835
2527,2.75203,0.0152422,0.0012026,-0.0012026
2528,2.75303,0.0162867,0.0011505,-0.0011505
2529,2.75403,0.014273000000000001,0.0010476,-0.0010476
2530,2.75504,0.014825900000000001,0.0012537000000000002,-0.0012537000000000002
2531,2.75604,0.0152262,0.0012015,-0.0012015
2532,2.75705,0.0104492,0.0012337,-0.0012337
2533,2.75805,0.014351000000000001,0.0012454,-0.0012454
2534,2.75905,0.0125159,0.0011536,-0.0011536
2535,2.76006,0.0154518,0.0011325,-0.0011325
2536,2.76106,0.0139152,0.0011498,-0.0011498
2537,2.76207,0.0122845,0.0011645,-0.0011645
2538,2.76307,0.013216000000000002,0.001265,-0.001265
2539,2.76408,0.0145439,0.001226,-0.001226
2540,2.76508,0.0130267,0.0011633000000000001,-0.0011633000000000001
2541,2.76609,0.017240500000000002,0.0012232,-0.0012232
2542,2.76709,0.0160426,0.0011856,-0.0011856
2543,2.7681,0.0150407,0.001256,-0.001256
2544,2.7691,0.0149943,0.0012351,-0.0012351
2545,2.77011,0.0132178,0.0012308,-0.0012308
2546,2.77111,0.0158483,0.0011649,-0.0011649
2547,2.77212,0.0127602,0.0013174,-0.0013174
2548,2.77312,0.0141468,0.0012877,-0.0012877
2549,2.77413,0.0147585,0.0012428,-0.0012428
2550,2.77513,0.0162655,0.0012958,-0.0012958
2551,2.77614,0.018830700000000002,0.0012795999999999999,-0.0012795999999999999
2552,2.77714,0.0169839,0.0013123000000000002,-0.0013123000000000002
2553,2.77815,0.013936800000000001,0.0011452,-0.0011452
2554,2.77916,0.012003699999999999,0.0011853,-0.0011853
2555,2.78016,0.0144197,0.0013050999999999998,-0.0013050999999999998
2556,2.78117,0.0130222,0.0013276,-0.0013276
2557,2.78217,0.0169808,0.0012279,-0.0012279
2558,2.78318,0.0124034,0.0013356000000000002,-0.0013356000000000002
2559,2.78419,0.0137153,0.0012867999999999998,-0.0012867999999999998
2560,2.78519,0.0148077,0.0012735,-0.0012735
2561,2.7862,0.0141675,0.0012460000000000001,-0.0012460000000000001
2562,2.78721,0.0126311,0.0013003000000000001,-0.0013003000000000001
2563,2.78821,0.0130785,0.0012659000000000001,-0.0012659000000000001
2564,2.78922,0.0174812,0.0013253000000000002,-0.0013253000000000002
2565,2.79023,0.0163358,0.0012832,-0.0012832
2566,2.79123,0.0149326,0.0014353,-0.0014353
2567,2.79224,0.0181294,0.0014463000000000002,-0.0014463000000000002
2568,2.79325,0.012570900000000001,0.0012295000000000001,-0.0012295000000000001
2569,2.79425,0.016004400000000002,0.0014188999999999998,-0.0014188999999999998
2570,2.79526,0.0118171,0.0012652,-0.0012652
2571,2.79627,0.0136591,0.0012915,-0.0012915
2572,2.79728,0.0159211,0.0013947000000000002,-0.0013947000000000002
2573,2.79828,0.0152823,0.0014562,-0.0014562
2574,2.79929,0.0143991,0.0014641,-0.0014641
2575,2.8003,0.0165531,0.0013328,-0.0013328
2576,2.80131,0.0171707,0.0013988999999999998,-0.0013988999999999998
2577,2.80232,0.0163433,0.0012726999999999999,-0.0012726999999999999
2578,2.80332,0.0126396,0.001286,-0.001286
2579,2.80433,0.0184961,0.001197,-0.001197
2580,2.80534,0.0156974,0.0013411,-0.0013411
2581,2.80635,0.013536,0.0011602,-0.0011602
2582,2.80736,0.016275,0.0014138999999999998,-0.0014138999999999998
2583,2.80837,0.0142465,0.0012485,-0.0012485
2584,2.80937,0.015412300000000002,0.0013700000000000001,-0.0013700000000000001
2585,2.81038,0.0166822,0.0012694,-0.0012694
2586,2.81139,0.016962,0.0012953,-0.0012953
2587,2.8124,0.012594900000000001,0.0013716000000000002,-0.0013716000000000002
2588,2.81341,0.01658,0.0013211000000000002,-0.0013211000000000002
2589,2.81442,0.0153386,0.0014682,-0.0014682
2590,2.81543,0.0153101,0.0012640000000000001,-0.0012640000000000001
2591,2.81644,0.013827400000000002,0.0013935,-0.0013935
2592,2.81745,0.0158659,0.0013602,-0.0013602
2593,2.81846,0.013685000000000001,0.0012733,-0.0012733
2594,2.81947,0.0161025,0.0012246,-0.0012246
2595,2.82048,0.0167239,0.0014285,-0.0014285
2596,2.82149,0.0145486,0.0013985,-0.0013985
2597,2.8225,0.0142716,0.0013897999999999998,-0.0013897999999999998
2598,2.82351,0.0150213,0.0013070000000000002,-0.0013070000000000002
2599,2.82452,0.0147247,0.0013513,-0.0013513
2600,2.82553,0.0174068,0.0014448,-0.0014448
2601,2.82654,0.014098200000000002,0.0013863,-0.0013863
2602,2.82755,0.015610299999999999,0.0012931000000000002,-0.0012931000000000002
2603,2.82856,0.0127807,0.0013137,-0.0013137
